3,how many characters makes up a word for typing test purposes
1,what non mechanical sport achieves the highest speeds
3,what was the 1940 annual salary for a boilermaker
2,who created billy pilgrim   a survivor of the dresden firestorm
1,what indoor sport saw the phoenix inferno become the phoenix pride on july 14   1983   when the temperature hit 111 degrees
4,what country saw the origin of the asian flu
2,who is the richest woman in the world
4,where can i take a test that will tell me what i should be when i grow up
0,what caused the death of bob marley
2,what  s mrs  bridges  s job on tv  s upstairs   downstairs
1,what daily newspaper will    help you see clearer across the usa
4,what lake in scotland is said to hold one or more monsters
2,who were the 1974 oscar winners
2,what kind of business is 7 eleven
0,what is sinn fein
1,what is the name of the rare neurological disease with symptoms such as : involuntary movements   tics   swearing   and incoherent vocalizations   grunts   shouts   etc
1,what do river otters eat
2,who wrote the book      huckleberry finn
2,who would you use the heimlich maneuver on
4,what famed library can you reach by dialing 22 287 5
1,what five time winner of the kentucky derby lost his first 25 races
1,what did vasco da gama discover
0,what is megan  s law
4,where can i get a complete listing of showtimes in my area
4,where  s montenegro
0,what is usenet for the internet
0,what are field effect transistors
1,what was the killer whale who died at sea world of a fungal infection named
0,what is witch hazel
1,what is state tree of nebraska
4,where is glasgow
0,why is chicago named chicago
1,what three colors of ink are used to print a u s  dollar bill
0,what exactly is the purpose of the anteater
1,what is the correct way to use    may    vs     might
4,what north american city boasts the biggest polish population
2,what radio   tv and movie character did jackie gleason and william bendix play
4,where is it planned to berth the merchant ship   lane victory   which merchant marine veterans are converting into a floating museum
1,what does a pedometer measure
3,what is maurizio pellegrin  s age
3,how many thousands of students attend the university of massachusetts
2,name the u s  senate majority leader and the speaker of the house
2,what name did football  s new york titans adopt in 1963
2,what female suspect in the game of clue is single
2,who owns cnn
3,about how many americans are still unaccounted for from the vietnam war
3,what is the chemical reactivity of neon
0,what is an auto commentary
4,what is the oldest website on the internet
0,what is deconstructionism
0,what did lenny bruce say that got him arrested
1,what newspaper returned a pulitzer prize for the fraudulent story jimmy  s world
1,what is a fear of speaking
1,what was hitler  s favorite movie
0,why do airliners crash vs  gliding down
0,what are those little blue reflectors in the middle of the road for
2,what member of the little rascals has an on again   off again sweetheart in darla hood
0,how is saline used in medicine
1,what is the name of the   female   counterpart to el nino   which results in cooling temperatures and very dry weather
1,what incident of 1933 did the german nazis use to justify emergency decrees   imprisoning opponents and vesting more power in themselves
4,what country are you visiting if you land at president duvalier airport
